CONCEPT_ID,PARENT_CONCEPT_ID,LEVEL,TRAIT_DESCRIPTION,"SYS_CONNECT_BY_PATH(C1.TRAIT_DESCRIPTION,':')",IsLeaf
11972,1197,4,Poor Performance of Chores,:Home Life Skills:Performance of Household Tasks:Performance of Chores:Poor Performance of Chores,1
11971,1197,5,Good Performance of Chores,:Adaptive Life Skills:Home Life Skills:Performance of Household Tasks:Performance of Chores:Good Performance of Chores,1
11972,1197,2,Poor Performance of Chores,:Performance of Chores:Poor Performance of Chores,1
11981,1198,6,Effective Preparation of Food,:Social Competence:Adaptive Life Skills:Home Life Skills:Performance of Household Tasks:Preparation of Food:Effective Preparation of Food,1
11982,1198,6,No Preparation of Food,:Social Competence:Adaptive Life Skills:Home Life Skills:Performance of Household Tasks:Preparation of Food:No Preparation of Food,1
11981,1198,3,Effective Preparation of Food,:Performance of Household Tasks:Preparation of Food:Effective Preparation of Food,1
11982,1198,3,No Preparation of Food,:Performance of Household Tasks:Preparation of Food:No Preparation of Food,1
11981,1198,2,Effective Preparation of Food,:Preparation of Food:Effective Preparation of Food,1
11982,1198,5,No Preparation of Food,:Adaptive Life Skills:Home Life Skills:Performance of Household Tasks:Preparation of Food:No Preparation of Food,1
11981,1198,1,Effective Preparation of Food,:Effective Preparation of Food,1
11982,1198,1,No Preparation of Food,:No Preparation of Food,1
11981,1198,4,Effective Preparation of Food,:Home Life Skills:Performance of Household Tasks:Preparation of Food:Effective Preparation of Food,1
11982,1198,4,No Preparation of Food,:Home Life Skills:Performance of Household Tasks:Preparation of Food:No Preparation of Food,1
11981,1198,5,Effective Preparation of Food,:Adaptive Life Skills:Home Life Skills:Performance of Household Tasks:Preparation of Food:Effective Preparation of Food,1
11982,1198,2,No Preparation of Food,:Preparation of Food:No Preparation of Food,1
1200,1199,4,Clothing Self,:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self,0
11992,1199,4,Poor Self-Care,:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Self-Care,1
11991,1199,4,Good Self-Care,:Adaptive Life Skills:Home Life Skills:Self-Care:Good Self-Care,1
1204,1199,4,Toileting,:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting,0
1203,1199,4,Poor Eating Behavior,:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior,0
1201,1199,4,Eating Ability,:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability,0
1202,1199,4,Hygiene,:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene,0
1200,1199,3,Clothing Self,:Home Life Skills:Self-Care:Clothing Self,0
11992,1199,3,Poor Self-Care,:Home Life Skills:Self-Care:Poor Self-Care,1
11991,1199,3,Good Self-Care,:Home Life Skills:Self-Care:Good Self-Care,1
1204,1199,3,Toileting,:Home Life Skills:Self-Care:Toileting,0
1203,1199,3,Poor Eating Behavior,:Home Life Skills:Self-Care:Poor Eating Behavior,0
1201,1199,3,Eating Ability,:Home Life Skills:Self-Care:Eating Ability,0
1202,1199,3,Hygiene,:Home Life Skills:Self-Care:Hygiene,0
1200,1199,2,Clothing Self,:Self-Care:Clothing Self,0
11992,1199,2,Poor Self-Care,:Self-Care:Poor Self-Care,1
11991,1199,2,Good Self-Care,:Self-Care:Good Self-Care,1
1204,1199,2,Toileting,:Self-Care:Toileting,0
1203,1199,2,Poor Eating Behavior,:Self-Care:Poor Eating Behavior,0
1201,1199,2,Eating Ability,:Self-Care:Eating Ability,0
1202,1199,2,Hygiene,:Self-Care:Hygiene,0
1200,1199,1,Clothing Self,:Clothing Self,0
11992,1199,1,Poor Self-Care,:Poor Self-Care,1
11991,1199,1,Good Self-Care,:Good Self-Care,1
1204,1199,1,Toileting,:Toileting,0
1203,1199,1,Poor Eating Behavior,:Poor Eating Behavior,0
1201,1199,1,Eating Ability,:Eating Ability,0
1202,1199,1,Hygiene,:Hygiene,0
1200,1199,5,Clothing Self,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self,0
11992,1199,5,Poor Self-Care,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Self-Care,1
11991,1199,5,Good Self-Care,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Good Self-Care,1
1204,1199,5,Toileting,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting,0
1203,1199,5,Poor Eating Behavior,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior,0
1201,1199,5,Eating Ability,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability,0
1202,1199,5,Hygiene,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene,0
12001,1200,6,Effective Clothing Self,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self:Effective Clothing Self,1
12002,1200,6,No Clothing Self,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self:No Clothing Self,1
12001,1200,2,Effective Clothing Self,:Clothing Self:Effective Clothing Self,1
12002,1200,2,No Clothing Self,:Clothing Self:No Clothing Self,1
12001,1200,1,Effective Clothing Self,:Effective Clothing Self,1
12002,1200,1,No Clothing Self,:No Clothing Self,1
12001,1200,5,Effective Clothing Self,:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self:Effective Clothing Self,1
12002,1200,5,No Clothing Self,:Adaptive Life Skills:Home Life Skills:Self-Care:Clothing Self:No Clothing Self,1
12001,1200,4,Effective Clothing Self,:Home Life Skills:Self-Care:Clothing Self:Effective Clothing Self,1
12002,1200,4,No Clothing Self,:Home Life Skills:Self-Care:Clothing Self:No Clothing Self,1
12001,1200,3,Effective Clothing Self,:Self-Care:Clothing Self:Effective Clothing Self,1
12002,1200,3,No Clothing Self,:Self-Care:Clothing Self:No Clothing Self,1
12011,1201,6,Good Eating Ability,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability:Good Eating Ability,1
12012,1201,6,Poor Eating Ability,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability:Poor Eating Ability,1
12011,1201,2,Good Eating Ability,:Eating Ability:Good Eating Ability,1
12012,1201,2,Poor Eating Ability,:Eating Ability:Poor Eating Ability,1
12011,1201,1,Good Eating Ability,:Good Eating Ability,1
12012,1201,1,Poor Eating Ability,:Poor Eating Ability,1
12011,1201,5,Good Eating Ability,:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability:Good Eating Ability,1
12012,1201,5,Poor Eating Ability,:Adaptive Life Skills:Home Life Skills:Self-Care:Eating Ability:Poor Eating Ability,1
12011,1201,4,Good Eating Ability,:Home Life Skills:Self-Care:Eating Ability:Good Eating Ability,1
12012,1201,4,Poor Eating Ability,:Home Life Skills:Self-Care:Eating Ability:Poor Eating Ability,1
12011,1201,3,Good Eating Ability,:Self-Care:Eating Ability:Good Eating Ability,1
12012,1201,3,Poor Eating Ability,:Self-Care:Eating Ability:Poor Eating Ability,1
12021,1202,6,Good Hygiene,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene:Good Hygiene,1
12022,1202,6,Poor Hygiene,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene:Poor Hygiene,1
12021,1202,2,Good Hygiene,:Hygiene:Good Hygiene,1
12022,1202,2,Poor Hygiene,:Hygiene:Poor Hygiene,1
12021,1202,1,Good Hygiene,:Good Hygiene,1
12022,1202,1,Poor Hygiene,:Poor Hygiene,1
12021,1202,5,Good Hygiene,:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene:Good Hygiene,1
12022,1202,5,Poor Hygiene,:Adaptive Life Skills:Home Life Skills:Self-Care:Hygiene:Poor Hygiene,1
12021,1202,4,Good Hygiene,:Home Life Skills:Self-Care:Hygiene:Good Hygiene,1
12022,1202,4,Poor Hygiene,:Home Life Skills:Self-Care:Hygiene:Poor Hygiene,1
12021,1202,3,Good Hygiene,:Self-Care:Hygiene:Good Hygiene,1
12022,1202,3,Poor Hygiene,:Self-Care:Hygiene:Poor Hygiene,1
12031,1203,6,Excessive Poor Eating Behavior,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior:Excessive Poor Eating Behavior,1
12032,1203,6,No Poor Eating Behavior,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior:No Poor Eating Behavior,1
12031,1203,2,Excessive Poor Eating Behavior,:Poor Eating Behavior:Excessive Poor Eating Behavior,1
12032,1203,2,No Poor Eating Behavior,:Poor Eating Behavior:No Poor Eating Behavior,1
12031,1203,1,Excessive Poor Eating Behavior,:Excessive Poor Eating Behavior,1
12032,1203,1,No Poor Eating Behavior,:No Poor Eating Behavior,1
12031,1203,5,Excessive Poor Eating Behavior,:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior:Excessive Poor Eating Behavior,1
12032,1203,5,No Poor Eating Behavior,:Adaptive Life Skills:Home Life Skills:Self-Care:Poor Eating Behavior:No Poor Eating Behavior,1
12031,1203,4,Excessive Poor Eating Behavior,:Home Life Skills:Self-Care:Poor Eating Behavior:Excessive Poor Eating Behavior,1
12032,1203,4,No Poor Eating Behavior,:Home Life Skills:Self-Care:Poor Eating Behavior:No Poor Eating Behavior,1
12031,1203,3,Excessive Poor Eating Behavior,:Self-Care:Poor Eating Behavior:Excessive Poor Eating Behavior,1
12032,1203,3,No Poor Eating Behavior,:Self-Care:Poor Eating Behavior:No Poor Eating Behavior,1
12041,1204,6,Good Toileting,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting:Good Toileting,1
12042,1204,6,Poor Toileting,:Social Competence:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting:Poor Toileting,1
12041,1204,2,Good Toileting,:Toileting:Good Toileting,1
12042,1204,2,Poor Toileting,:Toileting:Poor Toileting,1
12041,1204,1,Good Toileting,:Good Toileting,1
12042,1204,1,Poor Toileting,:Poor Toileting,1
12041,1204,5,Good Toileting,:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting:Good Toileting,1
12042,1204,5,Poor Toileting,:Adaptive Life Skills:Home Life Skills:Self-Care:Toileting:Poor Toileting,1
12041,1204,4,Good Toileting,:Home Life Skills:Self-Care:Toileting:Good Toileting,1
12042,1204,4,Poor Toileting,:Home Life Skills:Self-Care:Toileting:Poor Toileting,1
12041,1204,3,Good Toileting,:Self-Care:Toileting:Good Toileting,1
12042,1204,3,Poor Toileting,:Self-Care:Toileting:Poor Toileting,1
12051,1205,5,Good Use of Everyday Household Items,:Social Competence:Adaptive Life Skills:Home Life Skills:Use of Everyday Household Items:Good Use of Everyday Household Items,1
12052,1205,5,Poor Use of Everyday Household Items,:Social Competence:Adaptive Life Skills:Home Life Skills:Use of Everyday Household Items:Poor Use of Everyday Household Items,1
12051,1205,1,Good Use of Everyday Household Items,:Good Use of Everyday Household Items,1
12052,1205,1,Poor Use of Everyday Household Items,:Poor Use of Everyday Household Items,1
12051,1205,4,Good Use of Everyday Household Items,:Adaptive Life Skills:Home Life Skills:Use of Everyday Household Items:Good Use of Everyday Household Items,1
12052,1205,4,Poor Use of Everyday Household Items,:Adaptive Life Skills:Home Life Skills:Use of Everyday Household Items:Poor Use of Everyday Household Items,1
12051,1205,3,Good Use of Everyday Household Items,:Home Life Skills:Use of Everyday Household Items:Good Use of Everyday Household Items,1
12052,1205,3,Poor Use of Everyday Household Items,:Home Life Skills:Use of Everyday Household Items:Poor Use of Everyday Household Items,1
12051,1205,2,Good Use of Everyday Household Items,:Use of Everyday Household Items:Good Use of Everyday Household Items,1
12052,1205,2,Poor Use of Everyday Household Items,:Use of Everyday Household Items:Poor Use of Everyday Household Items,1
12061,1206,4,Known Regression of General Skills,:Social Competence:Adaptive Life Skills:Regression of General Skills:Known Regression of General Skills,1
12062,1206,4,No Regression of General Skills,:Social Competence:Adaptive Life Skills:Regression of General Skills:No Regression of General Skills,1
12061,1206,1,Known Regression of General Skills,:Known Regression of General Skills,1
